sku,name,category,unit,unit_price,unit_cost,is_active
ITEM-002943,INTERNET / FTTX / 1G1G1IP,,MONTH,0.0,0.0,true
ITEM-002944,INTERNET / SIM3G / 4M,,MONTH,0.0,0.0,true
ITEM-002945,INTERNET / SIM4G / 4M,,MONTH,0.0,0.0,true
ITEM-002946,INTERNET / SIM3G / 10M,,MONTH,0.0,0.0,true
ITEM-002947,INTERNET / SIM4G / 10M,,YEAR,0.0,0.0,true
ITEM-002948,INTERNET / SIM4G / 20M,,MONTH,0.0,0.0,true
ITEM-002949,INTERNET / SIM5G / 10M,,MONTH,0.0,0.0,true
ITEM-002950,INTERNET / SIM5G / 20M,,MONTH,0.0,0.0,true
ITEM-002951,INTERNET / GW_INT,,MONTH,0.0,0.0,true
ITEM-002952,CROSS CONNECT,,MONTH,0.0,0.0,true
ITEM-002953,PRIVATE / MPLS_L2 / 1M,,MONTH,0.0,0.0,true
ITEM-002954,PRIVATE / MPLS_L2 / 2M,,MONTH,0.0,0.0,true
ITEM-002955,PRIVATE / MPLS_L2 / 4M,,MONTH,0.0,0.0,true
ITEM-002956,PRIVATE / MPLS_L2 / 6M,,MONTH,0.0,0.0,true
ITEM-002957,PRIVATE / MPLS_L2 / 8M,,MONTH,0.0,0.0,true
ITEM-002958,PRIVATE / MPLS_L2 / 10M,,MONTH,0.0,0.0,true
ITEM-002959,PRIVATE / MPLS_L2 / 15M,,MONTH,0.0,0.0,true
ITEM-002960,PRIVATE / MPLS_L2 / 20M,,MONTH,0.0,0.0,true
ITEM-002961,PRIVATE / MPLS_L2 / 24M,,MONTH,0.0,0.0,true
ITEM-002962,PRIVATE / MPLS_L2 / 25M,,MONTH,0.0,0.0,true
ITEM-002963,PRIVATE / MPLS_L2 / 30M,,MONTH,0.0,0.0,true
ITEM-002964,PRIVATE / MPLS_L2 / 40M,,MONTH,0.0,0.0,true
ITEM-002965,PRIVATE / MPLS_L2 / 50M,,MONTH,0.0,0.0,true
ITEM-002966,PRIVATE / MPLS_L2 / 80M,,MONTH,0.0,0.0,true
ITEM-002967,PRIVATE / MPLS_L2 / 100M,,MONTH,0.0,0.0,true
ITEM-002968,PRIVATE / MPLS_L3 / 1M,,MONTH,0.0,0.0,true
ITEM-002969,PRIVATE / MPLS_L3 / 2M,,MONTH,0.0,0.0,true
ITEM-002970,PRIVATE / MPLS_L3 / 4M,,MONTH,0.0,0.0,true
ITEM-002971,PRIVATE / MPLS_L3 / 6M,,MONTH,0.0,0.0,true
ITEM-002972,PRIVATE / MPLS_L3 / 8M,,MONTH,0.0,0.0,true
ITEM-002973,PRIVATE / MPLS_L3 / 10M,,MONTH,0.0,0.0,true
ITEM-002974,PRIVATE / MPLS_L3 / 15M,,MONTH,0.0,0.0,true
ITEM-002975,PRIVATE / MPLS_L3 / 20M,,MONTH,0.0,0.0,true
ITEM-002976,PRIVATE / MPLS_L3 / 24M,,MONTH,0.0,0.0,true
ITEM-002977,PRIVATE / MPLS_L3 / 25M,,MONTH,0.0,0.0,true
ITEM-002978,PRIVATE / MPLS_L3 / 30M,,MONTH,0.0,0.0,true
ITEM-002979,PRIVATE / MPLS_L3 / 40M,,MONTH,0.0,0.0,true
ITEM-002980,PRIVATE / MPLS_L3 / 50M,,MONTH,0.0,0.0,true
ITEM-002981,PRIVATE / MPLS_L3 / 80M,,MONTH,0.0,0.0,true
ITEM-002982,PRIVATE / MPLS_L3 / 100M,,MONTH,0.0,0.0,true
ITEM-002983,PRIVATE / MPLS_PTP / 1M,,MONTH,0.0,0.0,true
ITEM-002984,PRIVATE / MPLS_PTP / 2M,,MONTH,0.0,0.0,true
ITEM-002985,PRIVATE / MPLS_PTP / 4M,,MONTH,0.0,0.0,true
ITEM-002986,PRIVATE / MPLS_PTP / 6M,,MONTH,0.0,0.0,true
ITEM-002987,PRIVATE / MPLS_PTP / 8M,,MONTH,0.0,0.0,true
ITEM-002988,PRIVATE / MPLS_PTP / 10M,,MONTH,0.0,0.0,true
ITEM-002989,PRIVATE / MPLS_PTP / 15M,,MONTH,0.0,0.0,true
ITEM-002990,PRIVATE / MPLS_PTP / 20M,,MONTH,0.0,0.0,true
ITEM-002991,PRIVATE / MPLS_PTP / 24M,,MONTH,0.0,0.0,true
ITEM-002992,PRIVATE / MPLS_PTP / 25M,,MONTH,0.0,0.0,true
ITEM-002993,PRIVATE / MPLS_PTP / 30M,,MONTH,0.0,0.0,true
ITEM-002994,PRIVATE / MPLS_PTP / 40M,,MONTH,0.0,0.0,true
ITEM-002995,PRIVATE / MPLS_PTP / 50M,,MONTH,0.0,0.0,true
ITEM-002996,PRIVATE / MPLS_PTP / 80M,,MONTH,0.0,0.0,true
ITEM-002997,PRIVATE / MPLS_PTP / 100M,,MONTH,0.0,0.0,true
ITEM-002998,[ Blocked - ใช้งานเป็น ITEM-002905 ] INTERNET / MPLS / 85M85M,,MONTH,0.0,0.0,false
ITEM-002999,[ Blocked - ใช้งานเป็น ITEM-002906 ] INTERNET / MPLS / 120M120M,,MONTH,0.0,0.0,true
ITEM-003000,[ Blocked - ใช้งานเป็น ITEM-002907 ] INTERNET / MPLS / 150M150M,,MONTH,0.0,0.0,false
ITEM-003001,[ Blocked - ใช้งานเป็น ITEM-002908 ] INTERNET / MPLS / 200M200M,,MONTH,0.0,0.0,false
ITEM-003002,[ Blocked - ใช้งานเป็น ITEM-002909 ] INTERNET / MPLS / 250M250M,,MONTH,0.0,0.0,false
ITEM-003003,[ Blocked - ใช้งานเป็น ITEM-002910 ] INTERNET / MPLS / 280M280M,,MONTH,0.0,0.0,false
ITEM-003004,[ Blocked - ใช้งานเป็น ITEM-002911 ] INTERNET / MPLS / 300M300M,,MONTH,0.0,0.0,false
ITEM-003005,[ Blocked - ใช้งานเป็น ITEM-002912 ] INTERNET / MPLS / 400M400M,,MONTH,0.0,0.0,false
ITEM-003006,[ Blocked - ใช้งานเป็น ITEM-002913 ] INTERNET / MPLS / 500M500M,,MONTH,0.0,0.0,false
ITEM-003007,[ Blocked - ใช้งานเป็น ITEM-002914 ] INTERNET / MPLS / 1G1G,,MONTH,0.0,0.0,false
ITEM-003008,[ Blocked - ใช้งานเป็น ITEM-002915 ] INTERNET / MPLS / 2G2G,,MONTH,0.0,0.0,false
ITEM-003009,[ Blocked - ใช้งานเป็น ITEM-002916 ] INTERNET / MPLS / 3G3G,,MONTH,0.0,0.0,false
ITEM-003010,[ Blocked - ใช้งานเป็น ITEM-002917 ] INTERNET / ADSL / 18M1.8M,,MONTH,0.0,0.0,false
ITEM-003011,[ Blocked - ใช้งานเป็น ITEM-002918 ] INTERNET / ADSL / 1M512K,,MONTH,0.0,0.0,false
ITEM-003012,[ Blocked - ใช้งานเป็น ITEM-002919 ] INTERNET / ADSL / 2M512K,,MONTH,0.0,0.0,false
ITEM-003013,[ Blocked - ใช้งานเป็น ITEM-002920 ] INTERNET / ADSL / 3M512K,,MONTH,0.0,0.0,false
ITEM-003014,[ Blocked - ใช้งานเป็น ITEM-002921 ]  INTERNET / ADSL / 6M512K,,MONTH,0.0,0.0,false
ITEM-003015,[ Blocked - ใช้งานเป็น ITEM-002922 ]  INTERNET / ADSL / 7M512K,,MONTH,0.0,0.0,false
ITEM-003016,[ Blocked - ใช้งานเป็น ITEM-002923 ]  INTERNET / ADSL / 10M512K,,MONTH,0.0,0.0,false
ITEM-003017,[ Blocked - ใช้งานเป็น ITEM-002924 ]  INTERNET / VDSL / 30M10M,,MONTH,0.0,0.0,false
ITEM-003018,[ Blocked - ใช้งานเป็น ITEM-002925 ]  INTERNET / VDSL / 50M20M,,MONTH,0.0,0.0,false
ITEM-003019,[ Blocked - ใช้งานเป็น ITEM-002926 ]  INTERNET / FTTX / 100M100M,,MONTH,0.0,0.0,false
ITEM-003020,[ Blocked - ใช้งานเป็น ITEM-002927 ] INTERNET / FTTX / 100M100M1IP,,MONTH,0.0,0.0,false
ITEM-003021,[ Blocked - ใช้งานเป็น ITEM-002928 ] INTERNET / FTTX / 200M200M,,MONTH,0.0,0.0,false
ITEM-003022,[ Blocked - ใช้งานเป็น ITEM-002929 ] INTERNET / FTTX / 200M200M1IP,,MONTH,0.0,0.0,false
ITEM-003023,[ Blocked - ใช้งานเป็น ITEM-002930 ] INTERNET / FTTX / 400M400M,,MONTH,0.0,0.0,false
ITEM-003024,[ Blocked - ใช้งานเป็น ITEM-002931 ] INTERNET / FTTX / 400M400M1IP,,MONTH,0.0,0.0,true
ITEM-003025,[ Blocked - ใช้งานเป็น ITEM-002932 ] INTERNET / FTTX / 500M500M,,MONTH,0.0,0.0,false
ITEM-003026,[ Blocked - ใช้งานเป็น ITEM-002933 ] INTERNET / FTTX / 500M500M1IP,,MONTH,0.0,0.0,false
ITEM-003027,[ Blocked - ใช้งานเป็น ITEM-002934 ] INTERNET / FTTX / 700M700M,,MONTH,0.0,0.0,false
ITEM-003028,[ Blocked - ใช้งานเป็น ITEM-002935 ] INTERNET / FTTX / 700M700M1IP,,MONTH,0.0,0.0,false
ITEM-003029,[ Blocked - ใช้งานเป็น ITEM-002936 ] INTERNET / FTTX / 1G100M,,MONTH,0.0,0.0,false
ITEM-003030,[ Blocked - ใช้งานเป็น ITEM-002937 ] INTERNET / FTTX / 1G100M1IP,,MONTH,0.0,0.0,false
ITEM-003031,[ Blocked - ใช้งานเป็น ITEM-002938 ] INTERNET / FTTX / 1G500M,,MONTH,0.0,0.0,false
ITEM-003032,[ Blocked - ใช้งานเป็น ITEM-002939 ] INTERNET / FTTX / 1G500M1IP,,MONTH,0.0,0.0,false
ITEM-003033,[ Blocked - ใช้งานเป็น ITEM-002940 ] INTERNET / FTTX / 1G700M,,MONTH,0.0,0.0,false
ITEM-003034,[ Blocked - ใช้งานเป็น ITEM-002941 ] INTERNET / FTTX / 1G700M1IP,,MONTH,0.0,0.0,false
ITEM-003035,[ Blocked - ใช้งานเป็น ITEM-002942 ] INTERNET / FTTX / 1G1G,,MONTH,0.0,0.0,false
ITEM-003036,[ Blocked - ใช้งานเป็น ITEM-002943 ] INTERNET / FTTX / 1G1G1IP,,MONTH,0.0,0.0,false
ITEM-003037,[ Blocked - ใช้งานเป็น ITEM-002944 ] INTERNET / SIM3G / 4M,,MONTH,0.0,0.0,false
ITEM-003038,[ Blocked - ใช้งานเป็น ITEM-002945 ] INTERNET / SIM4G / 4M,,MONTH,0.0,0.0,false
ITEM-003039,[ Blocked - ใช้งานเป็น ITEM-002946 ] INTERNET / SIM3G / 10M,,MONTH,0.0,0.0,false
ITEM-003040,[ Blocked - ใช้งานเป็น ITEM-002947 ] INTERNET / SIM4G / 10M,,MONTH,0.0,0.0,false
ITEM-003041,[ Blocked - ใช้งานเป็น ITEM-002948 ] INTERNET / SIM4G / 20M,,MONTH,0.0,0.0,false
ITEM-003042,[ Blocked - ใช้งานเป็น ITEM-002949 ] INTERNET / SIM5G / 10M,,MONTH,0.0,0.0,false
ITEM-003043,[ Blocked - ใช้งานเป็น ITEM-002950 ] INTERNET / SIM5G / 20M,,MONTH,0.0,0.0,false
ITEM-003044,[ Blocked - ใช้งานเป็น ITEM-002953 ] PRIVATE / MPLS_L2 / 1M,,MONTH,0.0,0.0,false
ITEM-003045,[ Blocked - ใช้งานเป็น ITEM-002954 ] PRIVATE / MPLS_L2 / 2M,,MONTH,0.0,0.0,false
ITEM-003046,[ Blocked - ใช้งานเป็น ITEM-002955 ] PRIVATE / MPLS_L2 / 4M,,MONTH,0.0,0.0,false
ITEM-003047,[ Blocked - ใช้งานเป็น ITEM-002956 ] PRIVATE / MPLS_L2 / 6M,,MONTH,0.0,0.0,false
ITEM-003048,[ Blocked - ใช้งานเป็น ITEM-002957 ] PRIVATE / MPLS_L2 / 8M,,MONTH,0.0,0.0,false
ITEM-003049,[ Blocked - ใช้งานเป็น ITEM-002958 ] PRIVATE / MPLS_L2 / 10M,,MONTH,0.0,0.0,false
ITEM-003050,[ Blocked - ใช้งานเป็น ITEM-002959 ] PRIVATE / MPLS_L2 / 15M,,MONTH,0.0,0.0,false
ITEM-003051,[ Blocked - ใช้งานเป็น ITEM-002960 ] PRIVATE / MPLS_L2 / 20M,,MONTH,0.0,0.0,false
ITEM-003052,[ Blocked - ใช้งานเป็น ITEM-002961 ] PRIVATE / MPLS_L2 / 24M,,MONTH,0.0,0.0,false
ITEM-003053,[ Blocked - ใช้งานเป็น ITEM-002962 ] PRIVATE / MPLS_L2 / 25M,,MONTH,0.0,0.0,false
ITEM-003054,[ Blocked - ใช้งานเป็น ITEM-002963 ] PRIVATE / MPLS_L2 / 30M,,MONTH,0.0,0.0,false
ITEM-003055,[ Blocked - ใช้งานเป็น ITEM-002964 ] PRIVATE / MPLS_L2 / 40M,,MONTH,0.0,0.0,false
ITEM-003056,[ Blocked - ใช้งานเป็น ITEM-002965 ] PRIVATE / MPLS_L2 / 50M,,MONTH,0.0,0.0,false
ITEM-003057,[ Blocked - ใช้งานเป็น ITEM-002966 ] PRIVATE / MPLS_L2 / 80M,,MONTH,0.0,0.0,false
ITEM-003058,[ Blocked - ใช้งานเป็น ITEM-002967 ] PRIVATE / MPLS_L2 / 100M,,MONTH,0.0,0.0,false
ITEM-003059,[ Blocked - ใช้งานเป็น ITEM-002968 ] PRIVATE / MPLS_L3 / 1M,,MONTH,0.0,0.0,false
ITEM-003060,[ Blocked - ใช้งานเป็น ITEM-002969 ] PRIVATE / MPLS_L3 / 2M,,MONTH,0.0,0.0,false
ITEM-003061,[ Blocked - ใช้งานเป็น ITEM-002970 ] PRIVATE / MPLS_L3 / 4M,,MONTH,0.0,0.0,false
ITEM-003062,[ Blocked - ใช้งานเป็น ITEM-002971 ] PRIVATE / MPLS_L3 / 6M,,MONTH,0.0,0.0,false
ITEM-003063,[ Blocked - ใช้งานเป็น ITEM-002972 ] PRIVATE / MPLS_L3 / 8M,,MONTH,0.0,0.0,false
ITEM-003064,[ Blocked - ใช้งานเป็น ITEM-002973 ] PRIVATE / MPLS_L3 / 10M,,MONTH,0.0,0.0,false
ITEM-003065,[ Blocked - ใช้งานเป็น ITEM-002974 ] PRIVATE / MPLS_L3 / 15M,,MONTH,0.0,0.0,false
ITEM-003066,[ Blocked - ใช้งานเป็น ITEM-002975 ] PRIVATE / MPLS_L3 / 20M,,MONTH,0.0,0.0,false
ITEM-003067,[ Blocked - ใช้งานเป็น ITEM-002976 ] PRIVATE / MPLS_L3 / 24M,,MONTH,0.0,0.0,false
ITEM-003068,[ Blocked - ใช้งานเป็น ITEM-002977 ] PRIVATE / MPLS_L3 / 25M,,MONTH,0.0,0.0,false
ITEM-003069,[ Blocked - ใช้งานเป็น ITEM-002978 ] PRIVATE / MPLS_L3 / 30M,,MONTH,0.0,0.0,false
ITEM-003070,[ Blocked - ใช้งานเป็น ITEM-002979 ] PRIVATE / MPLS_L3 / 40M,,MONTH,0.0,0.0,false
ITEM-003071,[ Blocked - ใช้งานเป็น ITEM-002980 ] PRIVATE / MPLS_L3 / 50M,,MONTH,0.0,0.0,false
ITEM-003072,[ Blocked - ใช้งานเป็น ITEM-002981 ] PRIVATE / MPLS_L3 / 80M,,MONTH,0.0,0.0,false
ITEM-003073,[ Blocked - ใช้งานเป็น ITEM-002982 ] PRIVATE / MPLS_L3 / 100M,,MONTH,0.0,0.0,false
ITEM-003074,[ Blocked - ใช้งานเป็น ITEM-002983 ] PRIVATE / MPLS_PTP / 1M,,MONTH,0.0,0.0,false
ITEM-003075,[ Blocked - ใช้งานเป็น ITEM-002984 ] PRIVATE / MPLS_PTP / 2M,,MONTH,0.0,0.0,false
ITEM-003076,[ Blocked - ใช้งานเป็น ITEM-002985 ] PRIVATE / MPLS_PTP / 4M,,MONTH,0.0,0.0,false
ITEM-003077,[ Blocked - ใช้งานเป็น ITEM-002986 ] PRIVATE / MPLS_PTP / 6M,,MONTH,0.0,0.0,false
ITEM-003078,[ Blocked - ใช้งานเป็น ITEM-002987 ] PRIVATE / MPLS_PTP / 8M,,MONTH,0.0,0.0,false
ITEM-003079,[ Blocked - ใช้งานเป็น ITEM-002988 ] PRIVATE / MPLS_PTP / 10M,,MONTH,0.0,0.0,false
ITEM-003080,[ Blocked - ใช้งานเป็น ITEM-002989 ] PRIVATE / MPLS_PTP / 15M,,MONTH,0.0,0.0,false
ITEM-003081,[ Blocked - ใช้งานเป็น ITEM-002990 ] PRIVATE / MPLS_PTP / 20M,,MONTH,0.0,0.0,false
ITEM-003082,[ Blocked - ใช้งานเป็น ITEM-002991 ] PRIVATE / MPLS_PTP / 24M,,MONTH,0.0,0.0,false
ITEM-003083,[ Blocked - ใช้งานเป็น ITEM-002992 ] PRIVATE / MPLS_PTP / 25M,,MONTH,0.0,0.0,false
ITEM-003084,[ Blocked - ใช้งานเป็น ITEM-002993 ] PRIVATE / MPLS_PTP / 30M,,MONTH,0.0,0.0,false
ITEM-003085,[ Blocked - ใช้งานเป็น ITEM-002994 ] PRIVATE / MPLS_PTP / 40M,,MONTH,0.0,0.0,false
ITEM-003086,[ Blocked - ใช้งานเป็น ITEM-002995 ] PRIVATE / MPLS_PTP / 50M,,MONTH,0.0,0.0,false
ITEM-003087,[ Blocked - ใช้งานเป็น ITEM-002996 ] PRIVATE / MPLS_PTP / 80M,,MONTH,0.0,0.0,false
ITEM-003088,[ Blocked - ใช้งานเป็น ITEM-002997 ] PRIVATE / MPLS_PTP / 100M,,MONTH,0.0,0.0,false
ITEM-003089,PRIVATE / VPN / 1M,,MONTH,0.0,0.0,true
ITEM-003090,PRIVATE / VPN / 2M,,MONTH,0.0,0.0,true
ITEM-003091,PRIVATE / VPN / 4M,,MONTH,0.0,0.0,true
ITEM-003092,PRIVATE / VPN / 6M,,MONTH,0.0,0.0,true
ITEM-003093,PRIVATE / VPN / 8M,,MONTH,0.0,0.0,true
ITEM-003094,PRIVATE / VPN / 10M,,MONTH,0.0,0.0,true
ITEM-003095,PRIVATE / VPN / 15M,,MONTH,0.0,0.0,true
ITEM-003096,PRIVATE / VPN / 20M,,MONTH,0.0,0.0,true
ITEM-003097,PRIVATE / VPN / 25M,,MONTH,0.0,0.0,true
ITEM-003098,PRIVATE / VPN / 30M,,MONTH,0.0,0.0,true
ITEM-003099,PRIVATE / VPN / 40M,,MONTH,0.0,0.0,true
ITEM-003100,PRIVATE / VPN / 50M,,MONTH,0.0,0.0,true
ITEM-003101,PRIVATE / VPN / 80M,,MONTH,0.0,0.0,true
ITEM-003102,PRIVATE / VPN / 100M,,MONTH,0.0,0.0,true
ITEM-003103,CloudPhone FR-SIP - Standard,,LICENSE,0.0,0.0,true
ITEM-003104,Dinstar VOIP Gateway 8 FXO,,PCS,0.0,0.0,true
ITEM-003105,TP-Link  - TL-SG1016D  - 16 port 10/100mb switch,,PCS,0.0,0.0,true
ITEM-003106,TP-Link - TL-SG1016D  - 16 port 10/100mb switch (Service),,MONTH,0.0,0.0,true
ITEM-003107,Zound Pad - CM28 Acoustic Panel 0.60 x 0.60 สี 14-101B ( Grey ),,PCS,0.0,0.0,true
ITEM-003108,Zound Pad - CM28 Acoustic Panel 0.60 x 1.20 สี 14-101B ( Grey ),,PCS,0.0,0.0,true
ITEM-003109,Zound Pad - CM28 Acoustic Panel 0.60 x 0.60 สี 14-14 ( Dark Grey ),,PCS,0.0,0.0,true
ITEM-003110,Zound Pad - CM60 Acoustic Panel 0.60 x 0.60 สี 14-14 ( Dark Grey ),,PCS,0.0,0.0,true
ITEM-003111,[ Blocked ] 3D Mascot Model for 1-to-all,,JOB,0.0,0.0,false
ITEM-003112,TOA A-2120 H IT PA AMPLIFIER,,PCS,0.0,0.0,true
ITEM-003113,TOA BS-1030B IT COMPACT SPK.(BLK),,PCS,0.0,0.0,true
ITEM-003114,TOA WS-420 F748 QB SINGLE WIRELESS SET,,PCS,0.0,0.0,true
ITEM-003115,Co-location : Tower Server,,MONTH,0.0,0.0,true
ITEM-003116,Hikvision - Face Access Terminal รุ่น DS-K1T321MFWX,,PCS,0.0,0.0,true
ITEM-003117,"ZKTeco - PSU12VDC5AwithBatt,Magnetic600lbs,L&Z Bracket,Non-Touch AC-Kit",,PCS,0.0,0.0,true
ITEM-003118,ZKTeco - Emergency break glass ZKABK-900A (Green),,PCS,0.0,0.0,true
ITEM-003119,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Workspace Reservation Annual,,LICENSE,0.0,0.0,false
ITEM-003120,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Workspace Reservation Annual - Tier 2,,LICENSE,0.0,0.0,false
ITEM-003121,[Blocked - Product Owner แจ้งระงับการใช้งาน] Partner Price - Zoom Workspace Reservation Annual,,LICENSE,0.0,0.0,false
ITEM-003122,[Blocked - Product Owner แจ้งระงับการใช้Partner Price - Zoom Workspace Reservation Annual - Tier 2,,LICENSE,0.0,0.0,false
ITEM-003123,อุปกรณ์สำหรับงานติดตั้ง Hikvision Face Access Terminal,,SET,0.0,0.0,true
ITEM-003124,อุปกรณ์สำหรับงานติดตั้งเดินระบบไฟ 220VAC สำหรับ Hikvision Face Access Terminal,,SET,0.0,0.0,true
ITEM-003125,เครื่องปรับอากาศ,,PCS,0.0,0.0,true
ITEM-003126,ตู้คอนโทรลการทำงานของแอร์,,PCS,0.0,0.0,true
ITEM-003127,พัดลมระบายอากาศ,,PCS,0.0,0.0,true
ITEM-003128,[ Blocked - เปลี่ยนสินค้าเพราะต้องคุม S/N ] Tenda - POE 30G-AT IEEE802.3at Gigabit PoE Injector,,PCS,0.0,0.0,false
ITEM-003129,INTERNET / SIM4G+Aircard / 10M,,YEAR,0.0,0.0,true
ITEM-003130,ค่าแรงติดตั้งและแนะนำการใช้งาน,,JOB,0.0,0.0,true
ITEM-003131,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Workplace Pro Plus - 2 Year Prepay,,LICENSE,13600.0,9248.0,false
ITEM-003132,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Workplace Pro Plus - 3 Year Prepay,,LICENSE,19440.0,13219.2,false
ITEM-003133,Canva for Teams : License Per People (1 Year Subscription),,LICENSE,0.0,0.0,true
ITEM-003134,Training Architecting on AWS (AWS-ARC) (3 Days) Per 1 People,,UNIT,0.0,0.0,true
ITEM-003135,iOS application pentest,,JOB,0.0,0.0,true
ITEM-003136,งานติดตั้งตู้คอนโทรลพร้อมอุปกรณ์,,JOB,0.0,0.0,true
ITEM-003137,งานเดินสายพาวเวอร์ + สัญญาณ,,JOB,0.0,0.0,true
ITEM-003138,งานติดตั้งจอ LED,,JOB,0.0,0.0,true
ITEM-003139,งานติดตั้งโครงรับจอ LED,,JOB,0.0,0.0,true
ITEM-003140,Overhead cost 10%,,JOB,0.0,0.0,true
ITEM-003141,[Blocked-ใช้งานเป็น G/L 611202 ] บริการทำแผ่นพับ Zound และ Leyard,,JOB,0.0,0.0,false
ITEM-003142,ค่าบริการ LINE Official Account - Premium ID,,LICENSE,0.0,0.0,true
ITEM-003143,[ Blocked - ใช้งานเป็น ITEM-003348 ]  Internet / MPLS / 50M50M,,MONTH,0.0,0.0,false
ITEM-003144,[ Blocked - ใช้งานเป็น ITEM-003344 ] Internet / MPLS / 30M30M,,MONTH,0.0,0.0,false
ITEM-003145,Leyard -  CV P5 Outdoor - 960mm*960mm Module & cabinet,,PCS,0.0,0.0,true
ITEM-003146,Corp MPLS 2 Mbps./Month,,MONTH,0.0,0.0,true
ITEM-003147,Leyard - LED Module CV P5 Outdoor module 320*160mm,,PCS,0.0,0.0,true
ITEM-003148,[ Blocked ไม่ได้ใช้งานแล้ว ] Corperate Internet / MPLS / 100/100Mbps,,MONTH,0.0,0.0,false
ITEM-003149,[ Blocked ไม่ได้ใช้งานแล้ว ] Corperate Internet / MPLS / 400/400Mbps,,MONTH,0.0,0.0,false
ITEM-003150,[ Blocked - ใช้งานเป็น ITEM-002636 ] Cloud Server ระบบ Ticket Management รองรับ 30 User,,MONTH,0.0,0.0,false
ITEM-003151,[ Blocked - Duplicate ] Leyard - Receiving Card Model : A5s Plus,,PCS,0.0,0.0,false
ITEM-003152,[ Blocked - Duplicate ] Leyard - Power Supply Model : XXXXXXXXXX,,PCS,0.0,0.0,false
ITEM-003153,Leyard - LED Lamp For CV P5 Outdoor,,PCS,0.0,0.0,true
ITEM-003154,Leyard - LED IC For CV P5 Outdoor,,PCS,0.0,0.0,true
ITEM-003155,Leyard - LED Hub board For CV P5 Outdoor,,PCS,0.0,0.0,true
ITEM-003156,INTERNET / VDSL / 10M10M,,MONTH,0.0,0.0,true
ITEM-003157,INTERNET / VDSL / 10M1M,,MONTH,0.0,0.0,true
ITEM-003158,INTERNET / VDSL / 15M1.5M,,MONTH,0.0,0.0,true
ITEM-003159,INTERNET / VDSL / 15M5M,,MONTH,0.0,0.0,true
ITEM-003160,INTERNET / VDSL / 20M10M,,MONTH,0.0,0.0,true
ITEM-003161,INTERNET / VDSL / 20M1M,,MONTH,0.0,0.0,true
ITEM-003162,INTERNET / VDSL / 20M5M,,MONTH,0.0,0.0,true
ITEM-003163,INTERNET / VDSL / 30M5M,,MONTH,0.0,0.0,true
ITEM-003164,PRIVATE / MPLS_L3 / 12M,,MONTH,0.0,0.0,true
ITEM-003165,PRIVATE / MPLS_L3 / 60M,,MONTH,0.0,0.0,true
ITEM-003166,[ Blocked - ใช้งานเป็น ITEM-003342 ] INTERNET / MPLS / 20M20M,,MONTH,0.0,0.0,false
ITEM-003167,[ Blocked - ใช้งานเป็น ITEM-003350 ] INTERNET / MPLS / 60M60M,,MONTH,0.0,0.0,false
ITEM-003168,[ Blocked - ใช้งานเป็น ITEM-003164 ] PRIVATE / MPLS_L3 / 12M,,MONTH,0.0,0.0,false
ITEM-003169,PRIVATE / VPN / 3M,,MONTH,0.0,0.0,true
ITEM-003170,PRIVATE / VPN / 7M,,MONTH,0.0,0.0,true
ITEM-003171,PRIVATE / VPN / 18M,,MONTH,0.0,0.0,true
ITEM-003172,PRIVATE / VPN / 200M,,MONTH,0.0,0.0,true
ITEM-003173,PRIVATE / VPN / 500M,,MONTH,0.0,0.0,true
ITEM-003174,PRIVATE / VPN / 1G,,MONTH,0.0,0.0,true
ITEM-003175,Cisco - Switch - Catalyst WS-C3750E (Service),,MONTH,0.0,0.0,true
ITEM-003176,Cisco - Switch - Catalyst WS-C3550 (Service),,MONTH,0.0,0.0,true
ITEM-003177,"PEPLink SVL411 (MA Lic 1 Years, 8x5, Adv.Replacement)",,LICENSE,0.0,0.0,true
ITEM-003178,Cisco - Switch - Catalyst WS-C3750E,,PCS,0.0,0.0,true
ITEM-003179,งานโครงเหล็กกรุด้วยพลาสวูดชนิดกันชื้นกรอบรอบจอ LED,,JOB,0.0,0.0,true
ITEM-003180,King Kong KK256A+Rack,,PCS,0.0,0.0,true
ITEM-003181,Nightsun - SPC103,,PCS,0.0,0.0,true
ITEM-003182,[ Blocked - ใช้งานเป็น ITEM-003145 ] Leyard -  CV 5S LED Screen P5 Module & cabinet,,PCS,0.0,0.0,false
ITEM-003183,"ITC - TV-PD200-MZ  Indoor LED screen, P2.0 magnet panel",,PCS,0.0,0.0,true
ITEM-003184,ค่าบริการติดตั้งอุปกรณ์ไฟฟ้า 60 Amp/380V Three Phase 50 Hz. (For Power) (25),,JOB,0.0,0.0,true
ITEM-003185,ค่าบริการติดตั้งอุปกรณ์ไฟฟ้า 15 Amp/220V Single Phase 50 Hz.(Set Up and Tear Down),,JOB,0.0,0.0,true
ITEM-003186,ค่าบริการติดตั้งอุปกรณ์ไฟฟ้า 30 Amp/380V Three Phase 50 Hz (Set Up and Tear Down),,JOB,0.0,0.0,true
ITEM-003187,[ Blocked - ใช้งานเป็น ITEM-003336 ] / MPLS / 6M6M,,MONTH,0.0,0.0,false
